community;code;site;lat;long;recruit_species;recruit_sp;genus;sp;sub_sp;nurse;n;canopy_percent;gap_percent
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Daphne_laureola;Daphne laureola;Daphne;laureola;NA;facil;55;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Ilex_aquifolium;Ilex aquifolium;Ilex;aquifolium;NA;facil;1;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Juniperus_communis;Juniperus communis;Juniperus;communis;NA;facil;1;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;facil;70;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;facil;292;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;98;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;163;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;155;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;facil;47;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Rhamnus_saxatilis;Rhamnus saxatilis;Rhamnus;saxatilis;NA;facil;0;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;65;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Sorbus_torminalis;Sorbus torminalis;Sorbus;torminalis;NA;facil;7;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;facil;0;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Viburnum_lantana;Viburnum lantana;Viburnum;lantana;NA;facil;35;38.36;61.64
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Asparagus_horridus;Asparagus horridus;Asparagus;horridus;NA;facil;4;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Cistus_libanotis;Cistus libanotis;Cistus;libanotis;NA;facil;44;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;2;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Cytisus_grandiflorus;Cytisus grandiflorus;Cytisus;grandiflorus;NA;facil;6;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Erica_scoparia;Erica scoparia;Erica;scoparia;NA;facil;5;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Halimium_commutatum;Halimium commutatum;Halimium;commutatum;NA;facil;103;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Halimium_halimifolium;Halimium halimifolium;Halimium;halimifolium;NA;facil;9;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Helichrysum_picardii;Helichrysum picardii;Helichrysum;picardii;NA;facil;32;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Juniperus_phoenicea_turbinata;Juniperus phoenicea;Juniperus;phoenicea;turbinata;facil;15;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Lavandula_stoechas;Lavandula stoechas;Lavandula;stoechas;NA;facil;65;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Phillyrea_angustifolia;Phillyrea angustifolia;Phillyrea;angustifolia;NA;facil;1;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Pinus_pinea;Pinus pinea;Pinus;pinea;NA;facil;7;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;20;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Stauracanthus_genistoides;Stauracanthus genistoides;Stauracanthus;genistoides;NA;facil;3;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;facil;54;58.1071400143278;41.8928599856722
27;DNANA;Donana National Park (Huelva);37.01636;-6.5598;Ulex_australis;Ulex australis;Ulex;australis;NA;facil;18;58.1071400143278;41.8928599856722
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Artemisia_barrelieri;Artemisia barrelieri;Artemisia;barrelieri;NA;facil;11;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Asparagus_horridus;Asparagus horridus;Asparagus;horridus;NA;facil;67;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Chamaerops_humilis;Chamaerops humilis;Chamaerops;humilis;NA;facil;1;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Cistus_clusii;Cistus clusii;Cistus;clusii;NA;facil;218;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Cistus_monspeliensis;Cistus monspeliensis;Cistus;monspeliensis;NA;facil;29;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Coronilla_juncea;Coronilla juncea;Coronilla;juncea;NA;facil;11;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Dorycnium_pentaphyllum;Dorycnium pentaphyllum;Dorycnium;pentaphyllum;NA;facil;49;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Fumana_ericoides;Fumana ericoides;Fumana;ericoides;NA;facil;1;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Fumana_laevipes;Fumana laevipes;Fumana;laevipes;NA;facil;46;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Fumana_thymifolia;Fumana thymifolia;Fumana;thymifolia;NA;facil;75;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Helianthemum_syriacum;Helianthemum syriacum;Helianthemum;syriacum;NA;facil;22;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Launaea_arborescens;Launaea arborescens;Launaea;arborescens;NA;facil;14;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Lavandula_dentata;Lavandula dentata;Lavandula;dentata;NA;facil;40;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Paronychia_suffruticosa;Paronychia suffruticosa;Paronychia;suffruticosa;NA;facil;22;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Periploca_angustifolia;Periploca angustifolia;Periploca;angustifolia;NA;facil;5;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Phagnalon_rupestre;Phagnalon rupestre;Phagnalon;rupestre;NA;facil;168;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;facil;3;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Polygala_rupestris;Polygala rupestris;Polygala;rupestris;NA;facil;55;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;72;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Stipa_tenacissima;Stipa tenacissima;Stipa;tenacissima;NA;facil;10;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Teucrium_carthaginense;Teucrium carthaginense;Teucrium;carthaginense;NA;facil;12;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Teucrium_capitatum;Teucrium capitatum;Teucrium;capitatum;NA;facil;63;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Teucrium_pseudochamaepitys;Teucrium pseudochamaepitys;Teucrium;pseudochamaepitys;NA;facil;1;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Thymelaea_hirsuta;Thymelaea hirsuta;Thymelaea;hirsuta;NA;facil;207;76.34466235;23.65533765
28;CALBL;Calblanque National Park (Huelva);37.61004;-0.74371;Thymus_hyemalis;Thymus hyemalis;Thymus;hyemalis;NA;facil;330;76.34466235;23.65533765
